0,0,1,72,9,2,2,11,1,1,8,3,4,6,2,1,23,4,6,1,2,2,1,3
0,0,1,72,9,2,2,9,1,1,8,5,6,6,2,1,23,4,6,1,2,2,1,3
0,0,3,30,7,5,2,11,1,2,6,5,4,99,1,1,21,1,6,1,2,2,1,4
0,0,3,71,1,2,1,5,11,2,6,5,4,6,4,1,20,4,9,1,2,2,1,2
0,0,1,10,7,9,2,7,1,2,6,1,4,99,3,1,21,3,6,1,2,2,1,3
0,0,1,10,7,9,2,15,1,2,6,1,4,99,3,1,20,4,9,1,2,2,1,3
0,0,1,21,7,9,2,13,1,2,6,5,6,99,3,1,20,3,9,1,2,2,1,2
0,0,1,21,7,9,2,8,1,2,6,5,4,99,3,1,20,3,9,1,2,2,1,2
1125,0,8,30,7,8,2,11,4,1,6,1,9,99,1,1,8,3,8,1,2,2,1,3
0,0,99,33,7,9,2,7,1,2,6,1,6,99,3,1,20,1,9,1,2,2,1,3
0,0,99,33,7,9,2,7,1,1,6,1,4,99,3,1,20,1,9,1,2,2,1,3
0,0,2,71,7,5,2,4,1,2,6,1,4,99,2,1,20,4,27,1,2,2,1,3
0,0,2,81,7,8,2,4,1,1,6,5,4,99,2,1,23,2,9,1,2,2,1,4
0,0,1,71,6,9,2,4,11,2,6,1,4,9,2,1,20,2,6,3,2,2,1,3
0,0,3,70,7,6,1,7,11,1,6,5,6,99,4,1,21,1,6,2,2,2,1,4
0,0,2,30,7,9,2,5,1,1,6,1,4,99,1,1,20,3,6,1,2,2,1,3
0,0,2,70,7,2,2,13,1,1,11,3,4,99,2,1,21,2,6,1,2,2,1,1
0,0,2,70,7,2,2,13,1,2,11,3,6,99,2,1,21,2,6,1,2,2,1,1
0,0,2,30,7,5,2,8,1,2,6,5,4,6,3,1,21,4,6,1,2,2,1,2
0,0,2,30,7,5,1,11,1,1,6,1,4,99,1,1,21,5,18,3,2,2,1,3
50,0,8,30,5,5,2,3,11,2,6,5,9,99,1,1,7,4,6,1,2,2,1,4
0,0,2,81,8,1,1,16,11,2,6,5,12,99,4,1,20,4,9,1,2,2,1,4
0,0,3,99,7,6,1,8,2,1,6,5,4,5,2,1,23,2,27,1,2,2,1,4
0,0,3,71,7,8,2,9,1,1,6,5,4,99,2,1,11,2,6,1,2,2,1,2
0,0,3,30,7,5,2,5,1,1,6,1,4,10,1,1,21,5,18,3,1,2,1,1
0,0,1,30,7,8,2,5,1,2,6,5,4,99,3,1,21,2,6,3,2,2,1,4
0,0,2,87,7,5,2,4,1,2,6,1,4,99,1,1,20,2,8,1,2,2,1,3
0,0,1,67,7,3,2,13,1,1,9,5,4,99,2,1,11,2,6,1,2,2,1,4
0,0,2,72,7,2,3,8,1,2,5,3,4,8,2,1,20,4,12,1,2,2,1,3
0,0,1,60,7,5,1,7,1,1,6,1,4,99,2,1,20,4,6,3,2,2,1,3
0,0,1,60,7,5,1,7,2,1,6,1,6,99,2,1,20,4,6,3,2,2,1,3
0,0,1,70,7,8,2,11,1,1,12,3,4,99,2,1,23,4,6,1,2,2,1,3
0,0,2,70,7,1,2,11,1,2,6,5,4,12,4,1,21,1,6,1,2,2,1,4
0,0,2,70,7,1,2,4,1,2,6,5,6,12,4,1,21,1,6,1,2,2,1,4
0,0,3,73,7,1,2,7,1,2,6,5,4,99,3,1,21,2,6,1,2,2,1,4
0,0,3,75,7,8,2,15,1,1,6,1,4,99,4,1,23,2,6,1,2,2,1,3
0,0,1,40,7,5,2,10,1,1,6,5,4,99,2,1,20,3,6,1,2,2,1,4
0,0,3,70,7,1,2,10,1,1,11,3,4,99,2,1,23,5,6,1,2,2,1,3
0,0,1,71,5,9,2,3,1,2,12,3,4,99,4,1,21,3,6,1,2,2,1,3
0,0,2,72,7,2,2,4,1,2,7,4,6,6,2,1,11,4,6,1,2,2,1,3
0,0,2,72,7,2,2,4,1,1,7,5,16,6,2,1,11,4,6,1,2,2,1,3
0,0,2,72,7,2,2,4,1,2,7,4,4,6,2,1,11,4,6,1,2,2,1,3
0,0,3,71,5,1,2,5,1,2,6,5,4,99,2,1,20,2,6,1,2,2,1,4
0,0,3,73,7,7,2,12,1,1,6,1,4,99,2,1,11,1,6,1,2,2,1,3
0,0,3,87,1,8,3,15,1,1,6,5,4,7,2,1,21,2,6,3,2,2,1,4
450,0,8,74,7,6,2,8,4,1,6,1,9,99,2,1,8,4,6,1,2,2,1,3
0,0,2,13,7,9,2,19,1,1,6,5,4,99,3,1,20,2,6,1,2,2,1,4
0,0,99,30,7,1,2,5,1,2,6,5,4,99,3,1,20,1,8,1,2,2,1,2
0,0,2,72,7,3,2,9,1,2,6,5,4,99,2,1,21,3,6,3,2,2,1,4
0,0,2,64,7,5,2,8,1,1,6,1,4,99,1,1,20,1,9,1,2,2,1,3
0,0,3,72,7,8,2,9,1,2,6,5,4,99,4,1,23,3,6,3,2,2,1,4
0,0,2,30,7,5,2,4,1,2,6,5,4,99,1,1,20,1,21,1,2,2,1,4
250,0,8,67,7,6,2,4,4,1,6,1,9,99,2,1,8,4,6,1,2,2,1,3
0,0,3,74,6,3,3,3,1,2,6,1,4,99,2,1,21,1,6,1,2,2,1,3
0,0,3,74,6,3,2,3,2,2,6,1,6,99,2,1,21,1,6,1,2,2,1,3
0,0,3,74,6,3,2,4,2,2,6,1,18,99,2,1,21,1,6,1,2,2,1,3
0,0,2,9,7,9,2,12,11,1,6,1,4,99,2,1,20,2,6,1,2,2,1,3
0,0,2,21,5,5,1,11,11,2,13,2,6,99,3,1,21,4,6,1,2,2,1,3
0,0,2,21,7,5,2,7,1,1,6,1,4,99,3,1,21,1,18,1,2,2,1,3
0,0,3,80,7,1,2,7,11,2,6,1,6,99,2,1,14,4,9,1,2,2,1,3
0,0,3,73,6,3,2,3,6,1,6,5,4,99,2,1,23,2,25,1,2,2,1,4
0,0,3,73,6,3,2,3,1,1,6,5,6,99,2,1,23,2,25,1,2,2,1,4
0,0,2,72,7,7,2,7,1,1,12,5,4,8,2,1,20,1,12,1,2,2,1,4
0,0,2,72,7,7,2,6,3,2,12,5,15,8,2,1,20,1,12,1,2,2,1,4
0,0,2,10,7,3,2,10,1,1,6,5,4,99,2,1,23,1,6,1,2,2,1,4
0,0,1,10,7,3,2,12,1,1,6,5,4,99,2,1,11,3,6,1,2,2,1,4
0,0,2,82,7,6,2,9,1,2,6,5,4,8,2,1,23,2,9,1,2,2,1,4
50,0,8,74,5,4,2,3,11,1,6,1,9,99,3,1,7,3,6,1,2,2,1,3
0,0,3,10,7,1,3,5,1,2,6,5,4,99,2,1,20,2,6,1,2,2,1,4
250,0,8,10,5,4,2,4,4,1,6,1,9,99,3,1,8,3,6,1,2,2,1,3
0,0,3,10,7,1,2,13,1,1,6,1,4,99,3,1,11,3,6,1,2,2,1,3
50,0,8,16,7,5,2,13,4,1,6,1,9,99,1,1,7,4,6,1,2,2,1,3
0,0,1,71,7,4,2,4,2,1,6,1,16,99,2,1,20,1,6,1,2,2,1,3
0,0,1,71,7,4,2,5,1,1,6,1,6,99,2,1,20,1,6,1,2,2,1,3
0,0,1,71,7,4,2,5,1,1,6,5,4,99,2,1,20,1,6,1,2,2,1,3
0,0,8,21,9,1,2,11,7,1,6,5,1,99,2,1,5,1,6,1,2,2,1,4
0,0,1,71,7,9,3,4,1,1,6,1,4,99,4,1,23,2,6,1,2,2,1,3
0,0,1,10,2,1,1,5,1,1,6,5,16,99,2,1,20,4,9,1,2,1,1,4
0,0,1,10,2,1,1,8,11,2,6,5,6,99,2,1,20,4,9,1,2,1,1,4
0,0,1,10,2,1,1,5,1,2,6,5,18,99,2,1,20,4,9,1,2,1,1,4
50,0,8,10,6,9,2,4,11,1,6,5,9,99,2,1,7,2,6,1,2,2,1,4
1100,0,8,74,7,5,2,9,7,1,6,1,9,20,3,1,8,3,6,1,2,2,1,3
0,0,2,71,5,1,3,3,11,2,6,5,4,99,4,1,23,3,6,1,2,2,1,4
0,0,2,71,5,1,2,3,11,1,6,5,6,99,4,1,23,3,6,1,2,2,1,4
0,0,8,3,9,1,1,12,10,2,6,5,14,99,2,1,15,5,19,1,2,2,2,4
0,0,3,79,7,6,2,8,11,1,6,1,4,99,2,1,21,2,6,1,2,2,1,3
50,0,8,30,7,4,2,11,7,1,6,1,9,99,2,1,7,4,6,1,1,2,1,3
0,0,3,30,7,5,2,4,1,1,6,5,4,99,1,1,21,4,6,3,2,2,1,4
0,0,3,30,7,5,2,4,1,1,6,1,4,99,1,1,23,4,6,3,2,2,1,4
0,0,2,11,7,4,2,5,1,1,6,1,4,25,2,1,23,3,9,1,2,2,1,3
0,0,1,11,7,4,1,10,1,1,6,5,4,25,2,1,20,4,6,1,2,2,1,3
0,0,1,80,8,6,1,5,1,1,6,5,4,99,2,1,21,4,9,1,2,2,1,4
0,0,2,70,7,3,2,11,1,1,9,5,4,99,4,1,21,4,6,1,2,2,1,2
0,0,1,16,7,5,2,4,1,2,6,5,4,20,3,1,20,3,6,1,2,2,1,4
0,0,3,67,7,1,3,9,1,1,6,1,4,99,2,1,23,4,6,1,2,2,1,3
650,0,8,70,7,6,2,9,4,1,6,1,9,7,2,1,8,4,6,1,2,2,1,3
0,0,3,70,6,1,2,4,1,1,12,3,4,99,2,1,21,2,6,1,2,2,1,3
50,0,8,13,6,9,2,4,4,1,6,5,9,99,2,1,7,1,6,1,2,2,1,4
0,0,2,70,7,2,2,4,1,1,12,3,4,99,2,1,23,4,6,1,2,2,1,3
0,0,3,75,7,8,2,9,1,1,6,1,4,99,2,1,11,4,6,1,2,2,1,3
0,0,2,30,7,5,2,8,1,2,6,1,4,99,1,1,20,2,6,1,2,2,1,3
0,0,2,30,7,4,2,7,1,1,6,5,4,99,3,1,21,3,6,1,2,2,1,4
0,2,3,74,7,2,2,12,1,1,6,5,4,99,4,1,1,3,6,1,2,2,1,2
0,2,2,66,7,9,2,8,1,1,6,1,4,99,3,1,21,2,6,1,2,2,1,3
0,0,8,53,9,3,1,11,11,2,6,5,1,99,2,1,5,2,10,1,2,2,1,4
0,0,3,53,7,5,2,9,11,1,6,5,4,99,2,1,21,1,9,3,2,2,1,4
0,0,1,40,7,9,2,4,1,2,6,1,4,99,2,1,20,4,6,2,2,2,1,3
0,0,3,81,7,3,2,10,11,1,6,1,4,99,2,1,21,1,6,1,2,2,1,3
0,0,3,72,6,8,2,4,11,1,6,1,4,99,2,1,20,3,9,1,2,2,1,3
0,0,3,30,7,5,2,10,1,2,6,1,4,99,3,1,20,1,18,1,2,2,1,3
600,0,8,81,3,5,2,5,4,1,6,1,9,10,2,1,8,3,25,1,2,2,1,1
1700,0,8,37,7,5,2,12,11,1,6,5,9,99,3,1,8,3,8,1,2,2,1,2
0,0,1,30,7,8,2,7,1,1,6,5,4,99,1,1,20,5,21,1,2,2,1,2
0,0,1,83,7,8,2,5,1,1,6,1,4,99,2,1,21,3,6,3,2,2,1,3
110,0,8,74,7,5,2,5,7,1,6,1,8,99,2,1,7,2,9,1,2,2,1,3
0,0,2,73,7,7,2,7,1,2,6,1,4,10,2,1,20,3,6,1,2,2,1,3
0,0,3,21,2,5,2,5,1,1,8,3,4,99,2,1,20,2,6,1,2,2,1,3
0,0,8,11,9,1,2,5,5,2,6,5,1,99,3,1,5,2,25,1,2,2,1,4
0,1,3,71,7,1,2,11,1,2,6,1,4,14,2,1,21,4,6,1,2,2,1,3
0,0,3,73,7,5,2,13,11,1,6,1,6,99,1,1,20,2,12,1,2,2,1,3
0,0,3,73,7,5,2,7,1,1,6,1,4,99,1,1,20,2,12,1,2,2,1,3
700,0,8,88,3,8,2,3,5,2,6,1,8,99,2,2,3,1,9,1,2,2,1,3
700,0,8,88,3,8,2,4,5,1,6,5,9,99,2,2,3,1,9,1,2,2,1,3
0,0,2,53,6,7,2,4,1,1,6,5,4,8,3,1,23,4,9,1,2,2,1,1
0,0,3,70,7,3,2,4,1,1,7,5,4,8,2,1,11,3,6,1,2,2,1,4
0,0,3,70,7,3,2,16,1,2,7,5,6,8,2,1,11,3,6,1,2,2,1,4
0,0,1,81,7,3,2,7,1,1,1,3,4,8,2,1,20,1,9,1,2,2,1,1
0,0,3,30,7,8,3,8,1,2,6,5,4,99,3,1,20,2,6,5,1,2,1,4
0,0,99,85,9,1,3,7,11,1,13,2,12,99,2,1,21,1,8,1,2,2,1,3
0,0,3,22,7,6,1,7,2,2,6,1,6,99,2,1,23,1,8,1,2,2,1,3
0,0,3,22,7,6,1,9,2,2,6,1,6,99,2,1,21,4,6,1,2,2,1,3
0,0,1,73,7,3,2,4,1,2,6,1,6,6,2,1,23,2,6,1,2,2,1,3
0,0,1,73,7,3,2,4,1,1,6,5,4,6,2,1,23,2,6,1,2,2,1,3
0,0,2,70,7,7,2,12,1,2,9,5,4,99,2,1,20,4,6,1,2,2,1,4
0,0,1,74,6,3,2,4,1,2,6,1,4,8,2,1,21,2,6,1,2,2,1,3
0,0,3,74,7,3,2,4,1,2,6,1,6,8,2,1,17,3,6,1,2,2,1,3
0,0,2,5,6,7,2,3,1,2,6,1,4,7,2,1,21,1,6,3,2,2,1,1
0,0,3,72,7,2,2,9,1,1,11,3,4,99,2,1,21,2,6,1,2,2,1,1
0,0,3,72,7,2,2,8,2,1,9,3,6,99,2,1,21,2,6,1,2,2,1,1
0,0,3,73,8,3,2,4,2,1,12,3,4,99,2,1,23,3,6,1,2,2,1,3
0,0,3,73,8,3,2,4,2,1,13,2,6,99,2,1,23,3,6,1,2,2,1,3
0,0,3,71,8,9,2,9,1,1,6,1,4,24,2,1,21,4,6,1,2,2,1,3
0,0,2,74,7,7,2,4,1,2,5,5,6,12,2,1,21,4,6,1,2,2,1,2
0,0,2,30,7,4,2,7,1,2,6,5,4,99,1,1,20,3,6,1,2,2,1,2
250,0,8,53,7,1,2,4,4,1,6,1,9,6,3,1,8,3,6,1,2,2,1,3
0,0,1,67,6,3,1,3,1,2,5,3,4,99,2,1,21,1,6,1,2,2,1,3
0,0,2,30,7,4,2,4,1,1,6,1,4,99,3,1,17,4,6,1,2,2,1,3
0,0,2,30,7,4,2,12,1,1,6,5,4,99,3,1,23,5,18,1,2,2,1,3
0,0,3,11,7,5,2,12,1,1,6,1,4,99,2,1,21,4,9,1,2,2,1,3
0,0,3,72,2,1,1,12,1,2,6,1,4,12,2,1,23,3,6,1,2,2,1,3
0,0,1,73,7,9,2,7,1,2,6,1,4,99,2,1,21,4,6,1,2,2,1,3
0,0,2,50,7,1,2,5,1,1,5,3,6,99,3,1,20,2,12,3,2,2,1,3
0,0,2,50,7,1,2,5,1,2,5,3,4,99,3,1,20,2,12,3,2,2,1,3
0,0,99,71,7,7,1,11,11,1,8,3,18,99,4,1,21,3,6,1,2,2,1,1
0,0,99,71,7,7,1,5,11,1,6,1,18,99,4,1,21,3,6,1,2,2,1,1
0,0,99,71,7,7,1,9,11,1,6,1,4,99,4,1,21,3,6,1,2,2,1,1
0,0,99,71,7,7,1,7,11,1,6,5,16,99,4,1,21,3,6,1,2,2,1,1
0,0,99,71,7,7,1,9,11,1,6,1,15,99,4,1,21,3,6,1,2,2,1,1
0,0,99,71,7,7,1,11,11,1,6,1,6,99,4,1,21,3,6,1,2,2,1,1
0,0,2,73,7,7,2,11,1,1,8,3,4,8,2,1,23,3,6,1,2,2,1,1
400,0,8,21,7,1,2,4,4,1,6,1,9,99,2,1,8,3,6,1,2,2,1,3
250,0,8,70,7,3,2,8,4,1,6,1,9,99,2,1,8,2,6,3,2,2,1,3
125,0,8,74,7,4,2,13,7,1,6,1,9,12,3,1,7,2,6,1,2,2,1,3
650,0,8,30,7,4,2,5,7,1,7,5,9,99,1,1,8,2,6,1,2,2,1,4
0,0,1,71,7,9,2,9,1,1,6,1,4,99,3,1,21,1,1,1,2,2,1,1
0,0,3,71,2,3,1,10,2,1,6,1,4,5,3,1,20,2,6,2,2,2,1,3
0,0,2,66,7,9,2,12,1,2,6,1,4,99,2,1,21,4,6,1,2,2,1,3
0,0,2,70,7,7,2,9,1,1,8,5,6,99,2,1,21,1,9,4,2,2,1,4
0,0,2,70,7,7,2,11,1,1,11,5,4,99,2,1,21,1,9,4,2,2,1,4
0,0,2,85,1,3,2,9,1,1,6,1,4,99,4,1,20,2,6,1,2,2,1,3
250,0,8,74,5,4,2,7,4,1,6,1,9,40,3,1,8,2,9,1,2,2,1,3
1250,0,8,74,5,9,2,8,7,1,6,5,9,3,2,1,8,1,6,2,2,2,1,4
0,0,2,72,7,7,2,5,1,1,6,5,4,99,4,1,23,4,25,1,2,2,1,4
0,0,3,81,7,7,2,10,1,2,6,5,4,5,4,1,21,1,9,1,2,2,1,4
50,0,8,10,7,4,2,17,7,1,6,1,9,99,3,1,7,4,6,1,2,2,1,1
0,0,1,50,5,8,3,4,2,1,6,1,4,5,2,1,20,4,6,4,2,2,1,3
0,0,3,50,7,8,3,14,1,1,6,5,4,5,2,1,23,1,6,4,2,2,1,3
0,0,99,90,8,3,1,11,6,2,6,1,18,99,2,1,21,4,6,1,2,2,1,1
0,0,2,30,7,1,2,5,1,1,6,5,4,99,2,1,21,2,21,1,2,2,1,2
0,0,3,30,8,1,1,4,1,2,6,5,4,99,2,1,20,2,6,1,2,2,1,2
800,0,8,30,7,1,3,8,4,1,11,5,9,8,2,1,8,3,21,1,2,2,1,4
0,0,2,40,7,1,2,10,1,1,6,5,6,10,2,1,23,4,10,1,2,2,1,4
0,0,1,40,7,1,2,7,1,1,6,5,6,10,2,1,23,3,6,1,2,2,1,4
650,0,8,44,2,4,2,8,4,2,6,1,9,99,4,1,8,2,13,3,2,2,1,3
0,0,2,72,5,3,2,4,1,2,8,3,4,99,2,1,20,3,6,1,2,2,1,3
0,0,3,71,8,1,1,4,11,1,6,1,4,99,2,1,20,2,6,1,2,2,1,3
0,0,99,71,8,7,1,3,11,1,6,1,6,8,2,1,23,2,6,3,2,2,1,3
0,0,99,71,8,7,1,4,9,1,6,1,17,8,2,1,23,2,6,3,2,2,1,3
0,0,99,71,8,7,1,3,1,1,6,1,4,8,2,1,23,2,6,3,2,2,1,3
0,0,8,10,9,5,2,9,5,2,6,5,1,99,2,1,5,4,6,1,2,2,1,2
50,0,8,11,8,1,2,5,7,2,13,5,8,99,3,1,7,3,9,1,2,2,1,4
50,0,8,11,8,1,2,4,7,1,13,5,9,99,3,1,7,3,9,1,2,2,1,4
0,0,3,50,1,3,1,10,2,1,6,1,4,7,2,1,21,1,6,1,2,2,1,1
0,0,1,50,7,3,2,7,1,1,11,3,6,7,2,1,21,4,6,1,2,2,1,1
0,0,1,50,7,3,2,9,1,1,11,3,4,7,2,1,21,4,6,1,2,2,1,1
